Date_Dimension_Key,Customer_Dimension_Key,Product_Dimension_Key,SalesTerritory_Dimension_Key,SalesPerson_Dimension_Key,OrderQty,Sales (USD)
547,19730,488,4,8,3,4906.77
547,19713,434,5,6,5,10085.64
547,19520,449,1,14,1,87179.05
547,19594,436,6,9,1,282.5
547,19557,433,6,9,1,146.16
547,19530,432,2,2,1,43966.64
547,19211,488,2,2,6,55440.05
547,19690,436,6,9,1,3572.09
547,19379,488,6,9,3,4079.43
547,19648,249,6,9,3,20713.61
547,19779,435,5,6,1,186.63
547,19329,488,6,9,8,47058.26
547,19364,245,4,8,1,1673.95
547,19382,433,6,9,2,7141.98
547,19256,488,3,4,2,4879.04
547,19699,488,1,14,8,84892.43
547,19651,30,1,14,2,2768.74
547,19776,488,6,9,5,67002.09
547,19567,488,4,8,3,11341.99
547,19663,184,2,2,1,366.47
547,19647,31,5,6,2,2798.9
547,19466,49,4,8,1,528.99
547,19819,488,4,8,11,97424.98
547,19300,488,4,8,1,9558.38
547,19637,433,1,14,2,46150.57
547,19747,488,1,14,16,54663.86
547,19386,488,3,4,6,17918.14
547,19757,433,3,4,2,44380.44
547,19796,436,4,8,4,57366.73
547,19242,488,5,6,4,17223.3
547,19809,433,1,14,2,43044.47
547,19273,433,1,14,3,7012.71
547,19655,488,1,14,2,45491.13
547,19744,231,6,9,1,110.95
547,19518,488,1,14,3,8727.11
547,19377,232,2,2,1,4792.25
547,19502,52,1,14,1,205.86
547,19725,488,3,4,1,6385.21
547,19778,434,3,4,2,56702.88
547,19805,488,7,17,11,166537.08
547,19332,246,7,17,1,65.98
547,19728,434,7,17,4,16592.39
547,19685,488,6,9,2,3958.93
547,19571,488,7,17,6,3223.52
547,19335,434,2,2,4,7447.56
547,19414,488,7,17,20,100586.41
547,19405,487,4,8,6,89930.04
547,19271,194,3,4,3,2645.8
547,19627,229,1,14,1,1044.11
547,19719,488,5,6,2,11028.59
547,19621,488,4,8,3,65766.07
547,19698,488,2,2,17,54842.86
547,19762,433,2,2,4,61834.94
547,19500,434,5,6,3,9621.21
547,19215,488,5,6,1,71753.91
547,19491,434,6,9,3,42709.87
547,19205,33,6,9,1,922.39
547,19467,325,3,4,1,2677.92
547,19260,433,6,9,1,4376.06
547,19426,436,2,2,1,78688.3
547,19459,488,4,8,2,1401.46
547,19482,488,6,9,5,13502.5
547,19746,488,10,16,13,88128.8
547,19537,268,1,14,1,1481.59
547,19606,488,10,16,3,63961.84
547,19553,436,10,16,1,6887.09
547,19303,488,6,9,5,43212.18
547,19320,486,10,16,3,82071.89
547,19393,149,5,6,1,236.35
547,19711,434,2,2,2,18932.1
547,19401,488,6,9,4,29745.18
547,19400,436,6,9,4,15763.34
547,19217,246,6,9,1,253.85
547,19246,488,6,9,1,14498.94
547,19486,195,4,8,2,8801.34
547,19243,229,6,9,1,134.1
547,19418,488,4,8,2,121122.23
547,19488,322,7,17,2,1106.34
547,19295,228,3,4,1,982.31
547,19321,488,2,2,1,1621.53
547,19632,56,3,4,1,528.99
547,19342,74,5,6,1,1473.86
547,19434,433,4,8,4,51660.86
547,19245,435,2,2,4,19339.92
547,19598,432,5,6,4,46208.57
547,19318,488,4,8,5,118290.75
547,19224,488,4,8,5,45019.54
547,19568,448,4,8,1,60.14
547,19292,235,3,4,3,2875.06
547,19612,488,6,9,4,24636.98
547,19724,488,4,8,2,5758.26
547,19814,488,1,14,6,105493.63
547,19262,449,4,8,2,76433.88
547,19714,231,4,8,2,2981.6
547,19455,236,1,14,1,2824.29
547,19407,488,6,9,11,38636.37
547,19695,167,5,6,1,207.76
547,19603,464,4,8,1,37041.73
547,19582,488,5,6,1,25194.92
547,19626,488,3,4,8,95172.74
547,19209,488,5,6,5,53375.58
547,19290,150,1,14,1,236.35
547,19670,234,5,6,4,202
547,19225,488,4,8,11,81115.07
547,19548,435,5,6,2,4492.92
547,19578,433,6,9,1,7485.7
547,19797,56,4,8,1,528.99
547,19494,433,4,8,7,52202.15
547,19433,435,2,2,1,7673.26
547,19489,294,1,14,1,23.18
547,19538,488,2,2,1,67022.26
547,19665,436,5,6,4,30039.29
547,19319,434,1,14,3,47820.11
547,19649,488,2,2,12,52189.7
547,19555,488,4,8,4,60959.05
547,19223,488,1,14,1,18278.11
547,19458,173,5,6,3,2461.14
547,19692,188,10,16,1,539.4
547,19559,173,10,16,3,2705.13
547,19732,488,10,16,4,24207.37
547,19687,433,10,16,4,33976.35
547,19213,30,3,4,2,2768.74
547,19521,188,3,4,1,895.46
547,19615,488,3,4,2,63052.14
547,19587,447,1,14,1,64643.62
547,19369,488,5,6,9,20259.39
547,2948,78,4,8,1,2699.9
547,3719,59,4,8,1,1105.48
547,3727,61,1,14,1,1105.48
547,5369,77,8,15,1,2699.9
547,9764,47,8,15,1,865.2
547,14989,77,6,9,1,1779.53
547,15995,30,1,14,1,2264.25
547,2387,29,9,13,1,1227.57
547,2290,30,9,13,1,1227.57
548,6031,77,10,16,1,3980.98
548,2950,73,1,14,1,2410.63
548,3061,73,4,8,1,2410.63
548,16004,29,4,8,1,2264.25
548,4905,47,4,8,1,865.2
548,4956,56,5,6,1,865.2
548,4990,53,4,8,1,865.2
548,11263,78,9,13,1,1470.37
549,6013,75,10,16,1,3555.5
549,3080,72,4,8,1,2410.63
549,3085,74,1,14,1,2410.63
549,2976,77,1,14,1,2699.9
549,4986,47,4,8,1,865.2
549,11096,74,9,13,1,1316.92
550,18234,32,7,17,1,2288.92
550,18504,77,6,9,1,2699.9
550,3082,77,4,8,1,2699.9
550,5366,74,8,15,1,2410.63
550,14797,78,6,9,1,1775.32
550,15985,32,4,8,1,2288.92
550,10959,78,9,13,1,1469.73
550,2369,29,9,13,1,1232.58
550,15836,57,9,13,1,470.99
551,1314,29,10,16,1,3337.15
551,5962,79,10,16,1,3552.88
551,3126,78,1,14,1,2699.9
551,3071,76,1,14,1,2699.9
551,2981,75,4,8,1,2410.63
551,3021,79,1,14,1,2410.63
551,15063,77,6,9,1,1767.65
552,1318,31,10,16,1,3361.11
552,3541,77,7,17,1,2699.9
552,18521,73,6,9,1,2410.63
552,18552,78,6,9,1,2699.9
552,14802,77,6,9,1,1772.05
552,10020,33,6,9,1,1502.31
552,4957,48,4,8,1,865.2
552,11089,72,9,13,1,1313.76
552,11095,78,9,13,1,1471.42
552,14313,61,9,13,1,602.48
552,2288,32,9,13,1,1247.44
552,18243,30,7,17,1,2264.25
553,5977,76,10,16,1,3992.17
553,3708,58,4,8,1,1105.48
553,18534,73,6,9,1,2410.63
553,3064,79,4,8,1,2410.63
553,15110,79,6,9,1,1581.98
553,3086,79,1,14,1,2410.63
553,3027,73,4,8,1,2410.63
553,3028,79,4,8,1,2410.63
553,10960,79,9,13,1,1333.38
553,11258,76,9,13,1,1493.39
553,2379,31,9,13,1,1266.06
554,6108,73,10,16,1,3549.21
554,2945,79,1,14,1,2410.63
554,2985,73,1,14,1,2410.63
554,3059,75,4,8,1,2410.63
554,15998,32,1,14,1,2288.92
554,16729,48,6,9,1,568.91
554,11091,75,9,13,1,1337.97
554,3050,79,4,8,1,2410.63
555,6010,75,10,16,1,3559.7
555,2940,73,4,8,1,2410.63
555,15992,33,4,8,1,2288.92
555,10927,79,9,13,1,1342
555,10932,77,9,13,1,1503.04
555,2386,30,9,13,1,1260.51
555,15735,48,9,13,1,481.66
555,15833,46,9,13,1,481.66
556,7835,62,8,15,1,1105.48
556,3026,73,4,8,1,2410.63
556,10961,74,9,13,1,1341.62
556,2371,29,9,13,1,1260.16
557,5327,78,8,15,1,2699.9
557,15065,78,6,9,1,1779.53
557,18249,29,7,17,1,2264.25
557,15726,55,9,13,1,481.52
557,15835,50,9,13,1,481.52
558,3503,78,7,17,1,2699.9
558,18539,72,6,9,1,2410.63
558,15566,77,6,9,1,1777.07
558,15982,29,4,8,1,2264.25
558,16002,30,4,8,1,2264.25
558,11105,77,9,13,1,1502.62
558,11110,73,9,13,1,1341.62
558,11120,79,9,13,1,1341.62
558,2373,30,9,13,1,1260.16
559,1825,29,10,16,1,3359.43
559,5351,78,8,15,1,2699.9
559,5358,76,8,15,1,2699.9
559,3121,73,1,14,1,2410.63
559,2988,74,1,14,1,2410.63
559,15983,31,4,8,1,2288.92
559,10930,74,9,13,1,1347.32
559,11254,72,9,13,1,1347.32
559,2370,31,9,13,1,1279.3
559,2377,33,9,13,1,1279.3
559,2286,32,9,13,1,1279.3
559,3514,76,7,17,1,2699.9
560,1194,28,8,15,1,2264.25
560,3724,58,1,14,1,1105.48
560,3728,59,1,14,1,1105.48
560,18550,74,6,9,1,2410.63
560,2989,78,4,8,1,2699.9
560,3031,76,4,8,1,2699.9
560,16000,32,1,14,1,2288.92
560,4902,50,4,8,1,865.2
560,11082,75,9,13,1,1346.34
560,1835,33,10,16,1,3426.53
561,3508,79,7,17,1,2410.63
561,7836,60,8,15,1,1105.48
561,8955,62,10,16,1,1650.71
561,18520,72,6,9,1,2410.63
561,15594,77,6,9,1,1798.62
561,3084,75,4,8,1,2410.63
561,6030,79,10,16,1,3599.56
561,9864,53,8,15,1,865.2
561,2971,74,1,14,1,2410.63
561,3057,79,1,14,1,2410.63
561,15988,30,4,8,1,2264.25
561,10920,74,9,13,1,1335.31
562,3871,78,7,17,1,2699.9
562,9753,56,8,15,1,865.2
562,2949,72,4,8,1,2410.63
562,15979,33,1,14,1,2288.92
562,15987,33,1,14,1,2288.92
563,15585,78,6,9,1,1801.5
563,15073,74,6,9,1,1608.48
563,16003,31,4,8,1,2288.92
563,4958,49,4,8,1,865.2
563,16745,51,6,9,1,577.3
563,11061,77,9,13,1,1509.76
563,11081,78,9,13,1,1509.76
563,14311,62,9,13,1,618.18
563,2280,30,9,13,1,1266.15
563,2282,29,9,13,1,1266.15
564,5989,74,10,16,1,3598.49
564,8897,62,10,16,1,1650.22
564,18538,76,6,9,1,2699.9
564,16001,29,1,14,1,2264.25
564,10924,73,9,13,1,1348
564,11063,77,9,13,1,1509.76
564,2279,30,9,13,1,1266.15
564,2281,28,9,13,1,1266.15
565,3525,78,7,17,1,2699.9
565,16018,58,6,9,1,737.19
565,15577,78,6,9,1,1800.41
565,5361,77,8,15,1,2699.9
565,2979,73,1,14,1,2410.63
565,3016,76,4,8,1,2699.9
565,14990,73,6,9,1,1607.51
565,2939,73,4,8,1,2410.63
565,15997,28,1,14,1,2264.25
565,10958,79,9,13,1,1346.57
565,1266,30,8,15,1,2264.25
566,5329,72,8,15,1,2410.63
566,5952,75,10,16,1,3615.76
566,8962,62,10,16,1,1658.14
566,6019,73,10,16,1,3615.76
566,3725,60,4,8,1,1105.48
566,18536,76,6,9,1,2699.9
566,6107,78,10,16,1,4049.65
566,11086,79,9,13,1,1348.3
566,14314,58,9,13,1,618.31
566,11261,76,9,13,1,1510.1
566,18242,30,7,17,1,2264.25
566,10414,46,10,16,1,1297.74
567,8895,60,10,16,1,1646.78
567,6122,73,10,16,1,3590.98
567,10415,48,10,16,1,1288.85
567,2994,79,1,14,1,2410.63
567,3042,73,4,8,1,2410.63
567,3048,74,1,14,1,2410.63
567,10919,75,9,13,1,1340.95
567,10928,74,9,13,1,1340.95
567,2378,31,9,13,1,1273.25
567,2385,33,9,13,1,1273.25
568,4978,49,4,8,1,865.2
568,1263,28,8,15,1,2264.25
568,6119,72,10,16,1,3619.02
568,3843,76,7,17,1,2699.9
568,3000,74,4,8,1,2410.63
568,3053,73,1,14,1,2410.63
568,2935,73,1,14,1,2410.63
568,16007,30,1,14,1,2264.25
568,11262,75,9,13,1,1363.09
568,2291,28,9,13,1,1280.32
569,6112,76,10,16,1,4054.52
569,2952,73,4,8,1,2410.63
569,11257,74,9,13,1,1376.48
569,2376,31,9,13,1,1306.98
569,11104,73,9,13,1,1376.48
570,18214,30,7,17,1,2264.25
570,18221,29,7,17,1,2264.25
570,7842,58,8,15,1,1105.48
570,18715,79,6,9,1,2410.63
570,3122,76,4,8,1,2699.9
570,6109,78,10,16,1,4058.17
570,8778,46,7,17,1,865.2
570,4991,48,4,8,1,865.2
570,10921,79,9,13,1,1376.48
570,11106,75,9,13,1,1376.48
570,2382,30,9,13,1,1292.9
571,1317,31,10,16,1,3438.36
571,6801,62,7,17,1,1105.48
571,8960,58,10,16,1,1660.63
571,5357,72,8,15,1,2410.63
571,3104,76,4,8,1,2699.9
571,18837,72,6,9,1,2410.63
571,9646,53,8,15,1,865.2
571,2982,73,1,14,1,2410.63
571,3055,72,1,14,1,2410.63
571,15999,29,1,14,1,2264.25
571,11260,76,9,13,1,1542.89
572,6020,79,10,16,1,3608.18
572,3513,75,7,17,1,2410.63
572,8894,60,10,16,1,1654.67
572,7841,59,8,15,1,1105.48
572,3707,61,4,8,1,1105.48
572,3726,60,4,8,1,1105.48
572,3087,74,1,14,1,2410.63
572,3105,79,1,14,1,2410.63
572,3127,77,1,14,1,2699.9
572,10419,51,10,16,1,1295.02
572,15994,28,1,14,1,2264.25
572,2372,29,9,13,1,1288.48
572,15731,56,9,13,1,492.35
573,5974,75,10,16,1,3592.05
573,15095,77,6,9,1,1806.68
573,18500,77,6,9,1,2699.9
573,10413,50,10,16,1,1289.23
573,10420,52,10,16,1,1289.23
573,3018,74,4,8,1,2410.63
573,16005,32,4,8,1,2288.92
573,4954,49,1,14,1,865.2
573,4982,49,4,8,1,865.2
573,10933,72,9,13,1,1358.48
573,2375,30,9,13,1,1276
574,3542,75,7,17,1,2410.63
574,3063,77,1,14,1,2699.9
574,3856,75,7,17,1,2410.63
574,2975,73,4,8,1,2410.63
574,3001,78,4,8,1,2699.9
574,3017,74,4,8,1,2410.63
574,3056,72,1,14,1,2410.63
574,4989,48,1,14,1,865.2
575,18231,30,7,17,1,2264.25
575,3102,74,4,8,1,2410.63
575,2980,72,4,8,1,2410.63
575,2990,75,4,8,1,2410.63
575,3006,74,1,14,1,2410.63
575,2383,29,9,13,1,1270.05
576,3069,75,1,14,1,2410.63
576,6026,77,10,16,1,3988.04
576,10509,49,10,16,1,1278
576,10052,33,6,9,1,1524.62
576,10931,76,9,13,1,1502.28
576,11259,77,9,13,1,1502.28
576,2283,33,9,13,1,1273.6
576,15729,46,9,13,1,481.42
577,18222,32,7,17,1,2288.92
577,5979,72,10,16,1,3562.33
577,5328,79,8,15,1,2410.63
577,3103,77,4,8,1,2699.9
577,14806,76,6,9,1,1798.86
577,16006,29,1,14,1,2264.25
577,11255,75,9,13,1,1344.47
577,2388,32,9,13,1,1276.59
577,2285,33,9,13,1,1276.59
577,2287,29,9,13,1,1262.83
577,15727,55,9,13,1,482.55
577,15730,54,9,13,1,482.55
578,19766,199,1,14,1,1763.87
578,19483,434,4,8,1,6442.7
578,19294,488,2,2,3,12459.11
578,19281,488,3,4,3,39395.24
578,19815,449,10,16,5,64618.22
578,19416,488,6,9,3,38793.76
578,19659,488,4,8,28,145741.86
578,19629,435,7,17,1,715.62
578,19739,488,6,9,4,6039.79
578,19673,464,6,9,2,1837.63
578,19652,488,6,9,7,37675.02
578,19398,435,4,8,1,883.95
578,19671,323,6,9,1,173.67
578,19505,433,6,9,1,12321.79
578,19210,436,4,8,1,241.98
578,19230,169,3,4,1,207.76
578,19424,488,6,9,14,67108.97
578,19341,488,6,9,9,72461.39
578,19807,436,1,14,3,29878.11
578,19411,488,1,14,2,7546.96
578,19700,488,4,8,8,158056.54
578,19361,231,4,8,1,168.33
578,19812,235,4,8,6,992.98
578,19677,434,4,8,3,12943.11
578,19544,436,4,8,1,1891.56
578,19511,488,4,8,2,32557.25
578,19604,57,4,8,1,528.99
578,19653,433,7,17,2,923.37
578,19745,436,7,17,1,81546.99
578,19820,486,3,4,2,44437.36
578,19278,448,6,9,1,40.07
578,19201,488,6,9,4,33024.56
578,19661,232,6,9,1,453.56
578,19477,249,1,14,1,74.1
578,19709,488,6,9,1,3370.67
578,19353,488,3,4,2,49556.58
578,19605,247,1,14,1,3555.18
578,19599,436,4,8,1,4077.83
578,19392,433,1,14,7,45058.13
578,19346,178,10,16,1,337.72
578,19232,436,6,9,2,3278.75
578,19452,190,6,9,1,587.6
578,19751,232,7,17,1,83919.05
578,19423,184,5,6,1,366.47
578,19445,294,3,4,1,23.18
578,19593,488,3,4,5,37023.35
578,19403,488,2,2,10,165028.75
578,19731,433,6,9,3,14793.72
578,19279,488,6,9,4,5956.99
578,19785,488,6,9,1,45228.52
578,19524,432,6,9,2,19901.66
578,19495,488,4,8,19,116295.1
578,19534,46,6,9,1,352.45
578,19721,433,10,16,1,16109.27
578,19261,488,1,14,4,61719.75
578,19808,436,4,8,2,5485.6
578,19549,199,4,8,1,881.93
578,19535,247,5,6,1,5319.05
578,19237,465,4,8,1,2838.99
578,19275,268,4,8,1,1421.76
578,19188,449,3,4,3,69291.77
578,19558,488,7,17,2,17372.73
578,19472,464,6,9,2,28125.86
578,19442,175,6,9,1,152.26
578,19351,488,6,9,7,29537.94
578,19584,436,5,6,1,770.97
578,19566,488,6,9,2,2085.39
578,19409,488,5,6,9,116463.91
578,19640,433,4,8,2,55609.31
578,19460,234,4,8,4,101.55
578,19365,232,3,4,2,14568.02
578,19286,227,4,8,2,555.04
578,19448,436,2,2,1,10306.04
578,19656,488,4,8,12,70421.61
578,19276,323,4,8,1,4803.64
578,19387,433,5,6,2,14218.48
578,19684,488,4,8,5,4422.77
578,19585,73,3,4,1,1473.86
578,19536,449,4,8,1,38741.32
578,19664,435,3,4,3,3028.78
578,19376,269,3,4,1,1420.41
578,19283,56,2,2,1,528.99
578,19270,448,4,8,1,323.73
578,19371,488,2,2,2,8103.93
578,19465,234,4,8,4,101.55
578,19631,488,4,8,4,41978.4
578,19404,488,4,8,11,53889.31
578,19517,434,4,8,6,19322.81
578,19490,436,4,8,1,241.98
578,19658,433,4,8,2,63763.06
578,19339,488,4,8,12,66759.2
578,19337,488,3,4,5,9685.71
578,19264,433,4,8,2,126830.96
578,19617,465,1,14,1,276.44
578,19512,488,1,14,1,8569.6
578,19233,488,1,14,2,10161.65
578,19682,488,10,16,1,1858.47
578,19540,436,2,2,1,428.61
578,19248,488,10,16,7,94556.54
578,19192,228,1,14,1,2381.76
578,19678,433,5,6,2,12070.32
578,19668,488,2,2,5,73470.9
578,19752,433,10,16,12,169577.4
578,19575,488,1,14,1,6832.9
578,19189,227,2,2,1,2563.13
578,19186,488,5,6,4,30881.77
578,19417,449,5,6,1,126992.22
578,19748,432,4,8,8,54376.44
578,19380,432,5,6,2,5575.93
578,19441,447,4,8,1,62642.92
578,19302,152,3,4,1,7233.61
578,8957,55,7,17,1,865.2
578,16022,33,4,8,1,2288.92
579,5628,73,8,15,1,2410.63
579,3905,72,7,17,1,2410.63
579,6163,78,10,16,1,3988.04
579,5005,47,4,8,1,865.2
579,14589,58,9,13,1,609.99
579,3148,79,4,8,1,2410.63
579,15854,53,9,13,1,477.41
580,9003,59,10,16,1,1626.91
580,18387,28,7,17,1,2264.25
580,4241,78,7,17,1,2699.9
580,3140,75,1,14,1,2410.63
580,11577,77,9,13,1,1497.2
580,11595,75,9,13,1,1336.79
580,11647,77,9,13,1,1497.2
580,2395,31,9,13,1,1269.29
581,18262,31,7,17,1,2288.92
581,10513,57,10,16,1,1274.23
581,10534,54,10,16,1,1274.23
581,11270,79,9,13,1,1333.24
581,11601,72,9,13,1,1333.24
581,11650,78,9,13,1,1493.23
582,4126,75,7,17,1,2410.63
582,6154,79,10,16,1,3551.83
582,4226,79,7,17,1,2410.63
582,4240,74,7,17,1,2410.63
583,6129,74,10,16,1,3526.37
583,3128,75,4,8,1,2410.63
583,11590,76,9,13,1,1501.11
583,11597,79,9,13,1,1340.28
584,5634,77,8,15,1,2699.9
584,8883,50,7,17,1,865.2
585,18271,28,7,17,1,2264.25
585,5629,72,8,15,1,2410.63
585,5898,76,8,15,1,2699.9
585,6172,79,10,16,1,3526.37
585,3872,78,7,17,1,2699.9
585,16773,57,6,9,1,572.3
585,11274,74,9,13,1,1339.53
585,11653,77,9,13,1,1500.28
585,1916,29,10,16,1,3312.25
586,8980,59,10,16,1,1619.04
586,9001,59,10,16,1,1619.04
586,1307,29,8,15,1,2264.25
586,16009,31,4,8,1,2288.92
586,16026,32,1,14,1,2288.92
586,5013,49,1,14,1,865.2
586,11594,78,9,13,1,1502.12
586,11659,76,9,13,1,1502.12
586,2390,31,9,13,1,1273.46
587,3902,73,7,17,1,2410.63
587,6148,72,10,16,1,3541.91
587,5377,76,8,15,1,2699.9
587,5386,74,8,15,1,2410.63
587,16010,32,1,14,1,2288.92
587,16011,30,4,8,1,2264.25
587,5010,48,4,8,1,865.2
587,11648,72,9,13,1,1331.62
587,15855,51,9,13,1,477.93
588,8965,62,10,16,1,1609.85
588,6147,77,10,16,1,3931.7
588,3791,61,4,8,1,1105.48
588,3145,79,1,14,1,2410.63
588,11269,78,9,13,1,1465.35
588,11591,75,9,13,1,1308.35
588,1917,32,10,16,1,3333.21
588,18261,29,7,17,1,2264.25
589,1300,31,8,15,1,2288.92
589,3131,74,4,8,1,2410.63
589,5014,53,4,8,1,865.2
589,5027,46,1,14,1,865.2
589,14590,59,9,13,1,603.07
589,11588,79,9,13,1,1315.05
589,15850,53,9,13,1,471.99
590,3785,60,1,14,1,1105.48
590,3790,61,1,14,1,1105.48
590,3138,79,1,14,1,2410.63
590,3151,75,1,14,1,2410.63
590,10526,53,10,16,1,1264.36
590,16028,30,4,8,1,2264.25
590,5016,47,4,8,1,865.2
590,11273,72,9,13,1,1311.41
590,11658,74,9,13,1,1311.41
590,2396,28,9,13,1,1231.78
590,18255,32,7,17,1,2288.92
591,18385,29,7,17,1,2264.25
591,9868,49,8,15,1,865.2
591,10536,54,10,16,1,1263.81
591,8958,48,7,17,1,865.2
591,4992,51,1,14,1,865.2
591,11580,79,9,13,1,1311.41
591,11652,76,9,13,1,1468.77
591,2400,32,9,13,1,1245.2
591,1924,30,10,16,1,3307.41
591,5376,76,8,15,1,2699.9
592,4403,75,7,17,1,2410.63
592,3133,74,1,14,1,2410.63
592,15683,78,6,9,1,1792.53
592,2401,30,9,13,1,1229.77
593,16755,57,6,9,1,576.07
593,5030,55,4,8,1,865.2
593,11646,74,9,13,1,1308.27
593,11657,76,9,13,1,1465.27
593,1912,33,10,16,1,3336.62
594,5399,74,8,15,1,2410.63
594,14315,62,9,13,1,605.74
594,11272,75,9,13,1,1320.89
594,11587,73,9,13,1,1320.89
594,11661,75,9,13,1,1320.89
595,18264,31,7,17,1,2288.92
595,3887,74,7,17,1,2410.63
595,18851,76,6,9,1,2699.9
595,3137,77,4,8,1,2699.9
595,9873,49,8,15,1,865.2
595,16017,30,4,8,1,2264.25
595,11579,74,9,13,1,1327.07
595,11593,78,9,13,1,1486.32
595,2389,31,9,13,1,1260.07
596,5899,79,8,15,1,2410.63
596,3782,62,1,14,1,1105.48
596,18854,73,6,9,1,2410.63
596,3135,72,4,8,1,2410.63
596,3144,75,1,14,1,2410.63
596,8896,47,7,17,1,865.2
596,5022,53,1,14,1,865.2
596,5024,52,1,14,1,865.2
596,11576,79,9,13,1,1334.34
597,6130,75,10,16,1,3542.96
597,3738,59,1,14,1,1105.48
597,16014,33,1,14,1,2288.92
597,16015,29,4,8,1,2264.25
597,14316,60,9,13,1,611.14
597,15837,57,9,13,1,478.3
597,15856,48,9,13,1,478.3
598,3888,77,7,17,1,2699.9
598,5901,72,8,15,1,2410.63
598,15673,72,6,9,1,1609.87
598,16008,28,4,8,1,2264.25
598,16029,30,4,8,1,2264.25
599,6890,62,7,17,1,1105.48
599,3894,75,7,17,1,2410.63
599,8876,56,7,17,1,865.2
599,11264,75,9,13,1,1326.93
599,11578,73,9,13,1,1326.93
600,6889,62,7,17,1,1105.48
600,5630,73,8,15,1,2410.63
600,3783,62,4,8,1,1105.48
600,16024,31,1,14,1,2288.92
600,5011,50,4,8,1,865.2
600,16777,46,6,9,1,573.55
600,15842,54,9,13,1,475.67
601,6167,77,10,16,1,3938.01
601,3739,61,4,8,1,1105.48
601,5004,54,4,8,1,865.2
601,5031,48,4,8,1,865.2
601,11575,79,9,13,1,1321.18
601,11645,74,9,13,1,1321.18
601,11649,75,9,13,1,1321.18
601,2391,33,9,13,1,1254.48
601,1941,31,10,16,1,3338.56
602,3746,60,4,8,1,1105.48
602,10539,46,10,16,1,1258.3
602,11271,77,9,13,1,1472.86
602,11651,79,9,13,1,1315.05
602,11660,74,9,13,1,1315.05
602,15852,55,9,13,1,471.99
603,6146,78,10,16,1,3899.34
603,6211,77,10,16,1,3899.34
603,5387,78,8,15,1,2699.9
603,16013,32,1,14,1,2288.92
603,16027,31,1,14,1,2288.92
603,16762,48,6,9,1,572.45
603,11596,79,9,13,1,1288.69
603,1272,33,8,15,1,2288.92
603,1918,32,10,16,1,3305.78
603,15844,54,9,13,1,462.53
604,3149,79,4,8,1,2410.63
604,16021,30,4,8,1,2264.25
604,5023,53,4,8,1,865.2
605,16019,32,1,14,1,2288.92
605,16764,55,6,9,1,572.98
606,6811,59,7,17,1,1105.48
606,8992,62,10,16,1,1596.83
606,5395,73,8,15,1,2410.63
606,4257,73,7,17,1,2410.63
606,10075,31,6,9,1,1515.84
606,11599,76,9,13,1,1448.13
606,1965,33,10,16,1,3306.25
607,6149,74,10,16,1,3501.78
607,6214,78,10,16,1,3922
607,15613,74,6,9,1,1583.75
607,10527,49,10,16,1,1256.83
607,9865,57,8,15,1,865.2
607,14317,61,9,13,1,595.82
607,14591,60,9,13,1,595.82
607,11584,76,9,13,1,1455.16
607,15840,52,9,13,1,466.32
608,19474,434,4,8,4,112076.47
608,19741,488,3,4,2,5663.77
608,19374,49,5,6,1,528.99
608,19267,52,4,8,1,528.99
608,19436,488,6,9,4,25634.93
608,19696,434,6,9,5,54627.79
608,19767,433,2,2,2,46597.92
608,19301,269,1,14,2,44.61
608,19282,488,1,14,3,84508.09
608,19473,433,1,14,1,2281.76
608,19394,488,6,9,6,32644
608,19480,269,10,16,1,15231.77
608,19316,488,6,9,4,57298.07
608,19569,269,1,14,2,44.61
608,19592,238,1,14,5,78.68
608,19769,433,6,9,1,22808.79
608,19675,434,3,4,3,8692.66
608,19546,488,2,2,4,53980
608,19307,432,4,8,3,33206.02
608,19446,488,4,8,10,46923.07
608,19315,486,7,17,6,7781.63
608,19816,365,7,17,1,392.11
608,19611,488,7,17,10,32820.77
608,19777,488,5,6,2,32498.59
608,19306,433,5,6,1,297.91
608,19529,434,3,4,8,93003.75
608,19513,488,5,6,3,1899.99
608,19349,488,2,2,3,57652.32
608,19526,249,6,9,1,48.65
608,19591,488,4,8,7,53191.01
608,19234,32,1,14,2,2798.9
608,19191,238,4,8,1,915.31
608,19463,488,6,9,2,2187.38
608,19743,269,5,6,2,44.61
608,19507,488,4,8,2,4055.44
608,19527,488,5,6,1,37295.94
608,19391,434,1,14,3,81531.16
608,19720,236,1,14,5,126.93
608,19702,433,6,9,6,44780.76
608,19528,236,1,14,1,432.3
608,19199,488,1,14,5,82081.69
608,19338,434,1,14,1,6953.13
608,19639,488,4,8,12,39568.44
608,19385,488,1,14,1,7218.98
608,19356,235,3,4,4,8483.93
608,19222,488,5,6,7,6959.3
608,19577,187,7,17,2,732.94
608,19497,488,7,17,4,19398.75
608,19360,433,2,2,8,33508.68
608,19484,488,3,4,3,300.67
608,19750,488,6,9,4,49344.72
608,19581,488,6,9,3,3958.96
608,19312,167,2,2,1,207.76
608,19622,238,4,8,2,56.86
608,19348,434,4,8,3,111922.81
608,19420,434,2,2,1,76.29
608,19235,488,3,4,6,4346.17
608,19272,488,4,8,2,4255.4
608,19811,488,3,4,12,55147.39
608,19759,49,5,6,3,1586.96
608,19296,488,2,2,4,97401.3
608,19683,434,1,14,4,11088.85
608,19694,488,4,8,11,48829.28
608,19289,488,10,16,3,86269.9
608,19564,167,1,14,1,207.76
608,19806,72,10,16,1,2141.93
